1D52D	p
1D52E	q
1D52F	r
1D530	s
1D531	t
1D532	u
1D533	v
1D534	w
1D535	x
1D536	y
1D537	z
1D538	A
1D539	B
#1D53A	<not a valid unicode character>
1D53B	D
1D53C	E
1D53D	F
1D53E	G
#1D53F	<not a valid unicode character>
1D540	I
1D541	J
1D542	K
1D543	L
1D544	M
#1D545	<not a valid unicode character>
1D546	O
#1D547	<not a valid unicode character>
#1D548	<not a valid unicode character>
#1D549	<not a valid unicode character>
1D54A	S
1D54B	T
1D54C	U
1D54D	V
1D54E	W
1D54F	X
1D550	Y
#1D551	<not a valid unicode character>
1D552	a
1D553	b
1D554	c
1D555	d
1D556	e
1D557	f
1D558	g
1D559	h
1D55A	i
1D55B	j
1D55C	k
1D55D	l
1D55E	m
1D55F	n
1D560	o
1D561	p
1D562	q
1D563	r
1D564	s
1D565	t
1D566	u
1D567	v
1D568	w
1D569	x
1D56A	y
1D56B	z
1D56C	A
1D56D	B
1D56E	C
1D56F	D
1D570	E
1D571	F
1D572	G
1D573	H
1D574	I
1D575	J
1D576	K
1D577	L
1D578	M
1D579	N
1D57A	O
1D57B	P
1D57C	Q
1D57D	R
1D57E	S
1D57F	T
1D580	U
1D581	V
1D582	W
1D583	X
1D584	Y
1D585	Z
1D586	a
1D587	b
1D588	c
1D589	d
1D58A	e
1D58B	f
1D58C	g
1D58D	h
1D58E	i
1D58F	j
1D590	k
1D591	l
1D592	m
1D593	n
1D594	o
1D595	p
1D596	q
1D597	r
1D598	s
1D599	t
1D59A	u
1D59B	v
1D59C	w
1D59D	x
1D59E	y
1D59F	z
1D5A0	A
1D5A1	B
1D5A2	C
1D5A3	D
1D5A4	E
1D5A5	F
1D5A6	G
1D5A7	H
1D5A8	I
1D5A9	J
1D5AA	K
1D5AB	L
1D5AC	M
1D5AD	N
1D5AE	O
1D5AF	P
1D5B0	Q
1D5B1	R
1D5B2	S
1D5B3	T
1D5B4	U
1D5B5	V
1D5B6	W
1D5B7	X
1D5B8	Y
1D5B9	Z
1D5BA	a
1D5BB	b
1D5BC	c
1D5BD	d
1D5BE	e
1D5BF	f
1D5C0	g
1D5C1	h
1D5C2	i
1D5C3	j
1D5C4	k
1D5C5	l
1D5C6	m
1D5C7	n
1D5C8	o
1D5C9	p
1D5CA	q
1D5CB	r
1D5CC	s
1D5CD	t
1D5CE	u
1D5CF	v
1D5D0	w
1D5D1	x
1D5D2	y
1D5D3	z
1D5D4	A
1D5D5	B
1D5D6	C
1D5D7	D
1D5D8	E
1D5D9	F
1D5DA	G
1D5DB	H
1D5DC	I
1D5DD	J
1D5DE	K
1D5DF	L
1D5E0	M
1D5E1	N
1D5E2	O
1D5E3	P
1D5E4	Q
1D5E5	R
1D5E6	S
1D5E7	T
1D5E8	U
1D5E9	V
1D5EA	W
1D5EB	X
1D5EC	Y
1D5ED	Z
1D5EE	a
1D5EF	b
1D5F0	c
1D5F1	d
1D5F2	e
1D5F3	f
1D5F4	g
1D5F5	h
1D5F6	i
1D5F7	j
1D5F8	k
1D5F9	l
1D5FA	m
1D5FB	n
1D5FC	o
1D5FD	p
1D5FE	q
1D5FF	r
1D600	s
1D601	t
1D602	u
1D603	v
1D604	w
1D605	x
1D606	y
1D607	z
1D608	A
1D609	B
1D60A	C
1D60B	D
1D60C	E
1D60D	F
1D60E	G
1D60F	H
1D610	I
1D611	J
1D612	K
1D613	L
1D614	M
1D615	N
1D616	O
1D617	P
1D618	Q
1D619	R
1D61A	S
1D61B	T
1D61C	U
1D61D	V
1D61E	W
1D61F	X
1D620	Y
1D621	Z
1D622	a
1D623	b
1D624	c
1D625	d
1D626	e
1D627	f
1D628	g
1D629	h
1D62A	i
1D62B	j
1D62C	k
1D62D	l
1D62E	m
1D62F	n
1D630	o
1D631	p
1D632	q
1D633	r
1D634	s
1D635	t
1D636	u
1D637	v
1D638	w
1D639	x
1D63A	y
1D63B	z
1D63C	A
1D63D	B
1D63E	C
1D63F	D
1D640	E
1D641	F
1D642	G
1D643	H
1D644	I
1D645	J
1D646	K
1D647	L
1D648	M
1D649	N
1D64A	O
1D64B	P
1D64C	Q
1D64D	R
1D64E	S
1D64F	T
1D650	U
1D651	V
1D652	W
1D653	X
1D654	Y
1D655	Z
1D656	a
1D657	b
1D658	c
1D659	d
1D65A	e
1D65B	f
1D65C	g
1D65D	h
1D65E	i
1D65F	j
1D660	k
1D661	l
1D662	m
1D663	n
1D664	o
1D665	p
1D666	q
1D667	r
1D668	s
1D669	t
1D66A	u
1D66B	v
1D66C	w
1D66D	x
1D66E	y
1D66F	z
1D670	A
1D671	B
1D672	C
1D673	D
1D674	E
1D675	F
1D676	G
1D677	H
1D678	I
1D679	J
1D67A	K
1D67B	L
1D67C	M
1D67D	N
1D67E	O
1D67F	P
1D680	Q
1D681	R
1D682	S
1D683	T
1D684	U
1D685	V
1D686	W
1D687	X
1D688	Y
1D689	Z
1D68A	a
1D68B	b
1D68C	c
1D68D	d
1D68E	e
1D68F	f
1D690	g
1D691	h
1D692	i
1D693	j
1D694	k
1D695	l
1D696	m
1D697	n
1D698	o
1D699	p
1D69A	q
1D69B	r
1D69C	s
1D69D	t
1D69E	u
1D69F	v
1D6A0	w
1D6A1	x
1D6A2	y
1D6A3	z
1D6A4	i
1D6A5	j
# Some non-Unicode characters arise from catdvi use in pipelines. The
# following are here to clean up some common cases.
10FF0C	
10FF74	
10FF75	
10FF76	
10FF0D	
